filename,relative_path,page_number,num_pages,file_size_kb,preview
HOUSE_OVERSIGHT_033202.txt,TEXT\002\HOUSE_OVERSIGHT_033202.txt,33202,1,0.45,From: Richard Kahn______________________________  Sent: 12/6/2016 10:57:20 PM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: SoftBank Pledges to Invest $50 Billion in U.S. After Meeting With T
HOUSE_OVERSIGHT_033203.txt,TEXT\002\HOUSE_OVERSIGHT_033203.txt,33203,1,1.95,"From:  Sent: 12/7/2016 5:31:19 PM  To: jeevacation@gmail.com  Subject: Re:  Importance: High  well heaven can wait  In a message dated 12/7/2016 12:30:19 P.M. Eastern Standard Time, jeevacation@gmail."
HOUSE_OVERSIGHT_033204.txt,TEXT\002\HOUSE_OVERSIGHT_033204.txt,33204,1,0.31,From: Richard Kahn  Sent: 12/8/2016 7:43:45 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: Trump's conflict web  Importance: High  http://therealdeal.com/issues articles/trumps-conflict-web/  Ri
HOUSE_OVERSIGHT_033206.txt,TEXT\002\HOUSE_OVERSIGHT_033206.txt,33206,1,0.35,"From: Larry Visoski  Sent: 12/14/2016 2:34:21 AM  To: Je vacation [jeevacation@gmail.com]  Subject: Trump  Jeffrey  President Elect arrives Palm Beach on Friday 9pm ish,.  He also has a day trip Satur"
HOUSE_OVERSIGHT_033207.txt,TEXT\002\HOUSE_OVERSIGHT_033207.txt,33207,1,1.36,From: David Fiszel __________________________________________  Sent: 12/15/2016 8:37:33 AM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: Trump Tells Tech Chiefs He Will Foster Innovation - Th
HOUSE_OVERSIGHT_033208.txt,TEXT\002\HOUSE_OVERSIGHT_033208.txt,33208,1,0.88,From: Richard Kahn  Sent: 12/16/2016 3:09:19 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: re: Palantir  Importance: High  not sure your thoughts on Palantir but if remotely positive then david
HOUSE_OVERSIGHT_033209.txt,TEXT\002\HOUSE_OVERSIGHT_033209.txt,33209,1,0.72,From: Lesley Groff___________________________  Sent: 12/20/2016 10:33:15 PM  To: Jefffrey Epstein [jeevacation@gmail.com]  Subject: Fwd: Cavett's guilt and horror..  Importance: High  Begin forwarded 
HOUSE_OVERSIGHT_033210.txt,TEXT\002\HOUSE_OVERSIGHT_033210.txt,33210,2,3.9,From: Nicholas Ribis____________________________________________  Sent: 1/3/2017 2:07:16 PM  To: 'jeffrey E.' [jeeyacation@gmail.com]  Subject: Trump appears with mobster-affiliated felon at New Year'
HOUSE_OVERSIGHT_033212.txt,TEXT\002\HOUSE_OVERSIGHT_033212.txt,33212,1,0.59,From:  Sent:  To:  Subject:  Attachments:  Nicholas Ribis_____________________________  1/6/2017 2:26:34 PM  'jeffrey E.' [jeeyacation@gmail.com]  FW: CNN Article  image001.jpg  Importance: High  Jeff
HOUSE_OVERSIGHT_033213.txt,TEXT\002\HOUSE_OVERSIGHT_033213.txt,33213,1,0.48,"From: Richard Kahn______________________________  Sent: 1/11/2017 11:38:08 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Peter Thiel, Trump's Tech Pal, Explains Himself - NYTimes.com  Impo"
HOUSE_OVERSIGHT_033214.txt,TEXT\002\HOUSE_OVERSIGHT_033214.txt,33214,1,0.4,From: Mark L. Epstein  Sent: 1/12/2017 10:35:55 PM  To: 'jeffrey E.' [jeeyacation@gmail.com]  Subject: your boy trump  Importance: High  I saw this post about Trump's difficulty in getting entertainer
HOUSE_OVERSIGHT_033215.txt,TEXT\002\HOUSE_OVERSIGHT_033215.txt,33215,1,1.29,"From: Purevsuren Lundeg  Sent: 1/14/2017 1:13:48 PM  To: jeffrey E. [jeevacation@gmail.com]  Subject: Meeting in Europe  Importance: High  Dear Jeff,  Happy New Year! I could visit you in Paris on Jan"
HOUSE_OVERSIGHT_033216.txt,TEXT\002\HOUSE_OVERSIGHT_033216.txt,33216,1,0.44,From: Richard Kahn_______________________________  Sent: 1/20/2017 3:25:48 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: Trump could tap tech entrepreneur Peter Thiel for Germany job: Report  I
HOUSE_OVERSIGHT_033217.txt,TEXT\002\HOUSE_OVERSIGHT_033217.txt,33217,1,0.46,From: Kathy Ruemmler________________________________  Sent: 1/29/2017 1:44:28 PM  To: jeevacation@gmail.com  Subject: Kathy Ruemmler shared a link: Malevolence Tempered by Incompetence: Trump's Horrif
HOUSE_OVERSIGHT_033218.txt,TEXT\002\HOUSE_OVERSIGHT_033218.txt,33218,2,2.34,"From: Larry Visoski  Sent: 2/1/2017 1:24:27 AM  To: Je vacation [jeevacation@gmail.com]  Subject: President PBI FYI  Jeffrey  Trump in PBI Fed 3rd thru 5th,. FYI„  When PresTrump is visiting MarLago P"
HOUSE_OVERSIGHT_033222.txt,TEXT\002\HOUSE_OVERSIGHT_033222.txt,33222,2,3.13,From: Darren Indyke  Sent: 2/1/2017 5:02:59 PM  To: Richard Kahn ; Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Fwd: February 2nd Hot Topic Briefing: Challenging Immigration Detention with Habeas
HOUSE_OVERSIGHT_033224.txt,TEXT\002\HOUSE_OVERSIGHT_033224.txt,33224,1,0.6,"From: Thomas Jr., Landon  Sent: 2/3/2017 3:43:10 PM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: I love these Trump suck up guys....  Importance: High  Do you think he gets what he wants?  h"
HOUSE_OVERSIGHT_033225.txt,TEXT\002\HOUSE_OVERSIGHT_033225.txt,33225,1,1.75,From: paul krassner  Sent: 2/12/2017 12:25:16 AM  To: DANNY GOLDBERG ; Sam/Walli Leff Michael Simmons  Subject: I don't know if they'll publish this:  Importance: High  From: paul krassner <I>  Subjec
HOUSE_OVERSIGHT_033226.txt,TEXT\002\HOUSE_OVERSIGHT_033226.txt,33226,1,0.9,"From: Thomas Jr., Landon  Sent: 2/15/2017 3:48:18 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Markets and DJT  Importance: High  I am writing a story about how markets keep ripping ahead"
HOUSE_OVERSIGHT_033227.txt,TEXT\002\HOUSE_OVERSIGHT_033227.txt,33227,1,1.0,"From: Robert Trivers  Sent: 3/13/2017 1:36:48 PM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: US idiocy  Importance: High  re your comment on predicting Trump, there is HL Mencken's famous p"
HOUSE_OVERSIGHT_033228.txt,TEXT\002\HOUSE_OVERSIGHT_033228.txt,33228,1,0.86,From: Tonja Haddad Coleman  Sent: 3/14/2017 12:31:06 PM  To: Darren Indyke  CC: Fred Haddad  Subject: The article  Importance: High  ; Jeffrey Epstein  http://www.floridabulldog.org/2017/03/trump-on-w
HOUSE_OVERSIGHT_033229.txt,TEXT\002\HOUSE_OVERSIGHT_033229.txt,33229,1,0.55,From: Larry Visoski  Sent: 3/16/2017 8:35:54 AM  To: Je vacation [jeevacation@gmail.com]  CC: Lesley Groff  Subject: Trump TFR Friday RBI  Jeffrey  Pres. Trump arrives PBI Friday at 6pm is TFR is effe
HOUSE_OVERSIGHT_033230.txt,TEXT\002\HOUSE_OVERSIGHT_033230.txt,33230,1,0.39,From:  Sent:  To:  Subject:  Attachments:  Anil.Ambani___________________  3/30/2017 11:01:20 AM  jeffrey E. [jeevacation@gmail.com]  PC - Business standard - Thu. 30 March 2017 : After trump phone ca
HOUSE_OVERSIGHT_033232.txt,TEXT\002\HOUSE_OVERSIGHT_033232.txt,33232,1,0.45,"From: Larry Visoski  Sent: 4/16/2017 12:24:32 PM  To: Je vacation [jeevacation@gmail.com]  Subject: TRUMP  Jeffrey  Just remembered, POTUS is in PBI until 4:30pm today,. We Cannot fly from STT to PBI "
HOUSE_OVERSIGHT_033233.txt,TEXT\002\HOUSE_OVERSIGHT_033233.txt,33233,1,0.38,From: Thorbjpn Jagland  Sent: 4/16/2017 3:04:37 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Importance: High  Hope you recover quickly. We have had wonderful days. Tell me when you are coming to 
HOUSE_OVERSIGHT_033234.txt,TEXT\002\HOUSE_OVERSIGHT_033234.txt,33234,1,0.39,From: Gino Yu  Sent: 4/24/2017 8:32:33 AM  To: jeffrey E. [jeevacation@gmail.com]  Subject: The Party Girl Who Brought Trump to His Knees - The Daily Beast  Importance: High  Stayed with this woman in
HOUSE_OVERSIGHT_033235.txt,TEXT\002\HOUSE_OVERSIGHT_033235.txt,33235,1,0.49,From: Richard Kahn  Sent: 5/9/2017 9:22:35 PM  To: jeffrey E. [jeeyacation@gmail.com]  Importance: High  http ://www. mansionglob al . com/articles/61984 -trump-lo oking-to-unlo ad-caribb ean-b each- 
HOUSE_OVERSIGHT_033238.txt,TEXT\002\HOUSE_OVERSIGHT_033238.txt,33238,1,0.37,"From: Martin G. Weinberg  Sent: 5/25/2017 1:02:58 PM  To: jeevacation@gmail.com  Subject: ATTORNEY-CLIENT PRIVILEGE  Importance: High  Reid mentioned along with Ted Olson, one or two others as potenti"
HOUSE_OVERSIGHT_033239.txt,TEXT\002\HOUSE_OVERSIGHT_033239.txt,33239,1,0.68,"From: Thomas Jr., Landon  Sent: 5/30/2017 12:51:12 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Per your point about Trump/Aramco/Ponzi  Importance: High  https://www.fairobserver.com/reg"
HOUSE_OVERSIGHT_033240.txt,TEXT\002\HOUSE_OVERSIGHT_033240.txt,33240,1,0.73,From: Nicholas Ribis____________________________________________  Sent: 5/30/2017 7:51:52 PM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: Fw: Close friend of Trump investigated over alleged 
HOUSE_OVERSIGHT_033241.txt,TEXT\002\HOUSE_OVERSIGHT_033241.txt,33241,1,1.78,"From: paul krassner________________________________________  Sent: 6/3/2017 6:36:57 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: yikes  Importance: High  I'm against censorship, and that inclu"
HOUSE_OVERSIGHT_033243.txt,TEXT\002\HOUSE_OVERSIGHT_033243.txt,33243,1,0.39,"From: Kathy Ruemmler  Sent: 7/30/2017 3:11:00 PM  To: jeffrey E. [jeevacation@gmail.com]  Subject: Donald Trump Can't Close Deal, Failing Salesman I National Review  Importance: High  http://amp.natio"
HOUSE_OVERSIGHT_033244.txt,TEXT\002\HOUSE_OVERSIGHT_033244.txt,33244,1,0.41,From: Richard Kahn_______________________________  Sent: 8/7/2017 7:51:25 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Peter Thiel Has Been Hedging His Bet On Donald Trump  Importance: Hi
HOUSE_OVERSIGHT_033245.txt,TEXT\002\HOUSE_OVERSIGHT_033245.txt,33245,1,0.56,"From: Thomas Jr., Landon__________________________  Sent: 8/10/2017 6:35:55 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Barrack/Mexico  Importance: High  Pitched him/his people on a prof"
HOUSE_OVERSIGHT_033246.txt,TEXT\002\HOUSE_OVERSIGHT_033246.txt,33246,1,0.59,From:  Sent: 9/6/2017 5:08:21 AM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: WoW  Importance: High  Jeffrey look at you. how great you are  http://www.huffingtonpost.com/entry/5991532ae4b0dOef9f
HOUSE_OVERSIGHT_033247.txt,TEXT\002\HOUSE_OVERSIGHT_033247.txt,33247,2,0.96,From:  Sent: 9/6/2017 9:18:52 AM  To: Epstein Jeffrey [jeeyacation@gmail.com]  Subject: Fwd: Disney CEO Bob Iger Calls DACA Decision 'Cruel' and 'Misguided'  Importance: High  Hello Jeffrey  I underst
HOUSE_OVERSIGHT_033249.txt,TEXT\002\HOUSE_OVERSIGHT_033249.txt,33249,2,0.65,From: Deepak Chopra______________________________  Sent: 9/6/2017 5:19:43 PM  To: Jeff Epstein [jeevacation@gmail.com]  Subject: Here's the guru Donald Trump needs right now - MarketWatch  Importance:
HOUSE_OVERSIGHT_033251.txt,TEXT\002\HOUSE_OVERSIGHT_033251.txt,33251,1,2.04,From: Larry Visoski  Sent: 9/16/2017 7:57:47 PM  To: Je vacation [jeevacation@gmail.com]  CC: Darren Indyke ; Rich Kahn  Subject: Cuba trip  Attachments: CUBA TRAVEL DOCUMENTATION 11 JAN 2017.docx; Un
HOUSE_OVERSIGHT_033252.txt,TEXT\002\HOUSE_OVERSIGHT_033252.txt,33252,1,1.53,"From:  Sent:  To:  Subject:  Attachments:  Robert Lawrence Kuhn  9/25/2017 7:06:34 AM  jeffrey E. [jeeyacation@gmail.com]  Radical Breakthroughs - Kuhn  BBC World News - Kuhn - China, North Korea Bomb"
HOUSE_OVERSIGHT_033255.txt,TEXT\002\HOUSE_OVERSIGHT_033255.txt,33255,1,1.5,"From: Lesley Groff___________________________  Sent: 9/28/2017 8:27:09 PM  To: Jefffrey Epstein [jeevacation@gmail.com]  Subject: Dylan Love of TNW & Business Insider  Importance: High  Hi Jeffrey, I "
HOUSE_OVERSIGHT_033256.txt,TEXT\002\HOUSE_OVERSIGHT_033256.txt,33256,1,0.34,From:  Sent:  To:  Subject:  Richard Kahn  10/4/2017 4:24:27 PM  jeffrey E. [jeeyacation@gmail.com]  PR Bonds  Importance: High  https://www.cnbc.com/video/2017/10/04/trump-puerto-rico-debt-will-have-
HOUSE_OVERSIGHT_033257.txt,TEXT\002\HOUSE_OVERSIGHT_033257.txt,33257,2,2.4,"From: paul krassner  Sent: 10/16/2017 5:12:25 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: FYI  Attachments: f9d496f4156db88c578809252b54c5cf.png  Importance: High  September 24, 2017  Trump's"
HOUSE_OVERSIGHT_033259.txt,TEXT\002\HOUSE_OVERSIGHT_033259.txt,33259,1,0.35,From: Richard Kahn  Sent: 11/17/2017 2:32:27 AM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Reid Hoffman: Trump 'worse than useless'  Importance: High  https://www.cnbc.com/2017/11/16/reid-
HOUSE_OVERSIGHT_033260.txt,TEXT\002\HOUSE_OVERSIGHT_033260.txt,33260,1,0.39,From: Richard Kahn  Sent: 11/30/2017 10:28:42 AM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Trump 'made comment about p**sy years before tape' I Daily Mail Online  Importance: High  http:/
HOUSE_OVERSIGHT_033261.txt,TEXT\002\HOUSE_OVERSIGHT_033261.txt,33261,1,0.33,From: Richard Kahn  Sent: 12/1/2017 4:34:09 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: U.S. stocks fall after ABC report that Flynn will testify against Trump  Importance: High  should be in
HOUSE_OVERSIGHT_033262.txt,TEXT\002\HOUSE_OVERSIGHT_033262.txt,33262,1,0.4,From: Richard Kahn  Sent: 12/5/2017 12:02:43 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Mueller Subpoenas Trump Deutsche Bank Records  Importance: High  https://www.bloomberg.com/news/a
HOUSE_OVERSIGHT_033263.txt,TEXT\002\HOUSE_OVERSIGHT_033263.txt,33263,1,0.45,"From: Thomas Jr., Landon  Sent: 12/7/2017 6:13:54 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Interesting on Barrack/Trump/Russia  Importance: High  http://talkingpointsmemo.com/edblog/i"
HOUSE_OVERSIGHT_033264.txt,TEXT\002\HOUSE_OVERSIGHT_033264.txt,33264,1,0.32,From: Richard Kahn  Sent: 1/3/2018 6:00:32 PM  To: jeffrey E. [jeeyacation@gmail.com]  Importance: High  http://nymag.com/daily/intelligencer/2018/01/michael-wolff-fire-and-fury-book-donald-trump.html
HOUSE_OVERSIGHT_033265.txt,TEXT\002\HOUSE_OVERSIGHT_033265.txt,33265,1,0.5,"From: Thomas Jr., Landon  Sent: 1/5/2018 4:38:00 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: To your point I guess....  Importance: High  The story is out there -- but people have not di"
HOUSE_OVERSIGHT_033266.txt,TEXT\002\HOUSE_OVERSIGHT_033266.txt,33266,1,0.36,From: Richard Kahn  Sent: 1/5/2018 5:03:27 PM  To: jeffrey E. [jeevacation@gmail.com]  Subject: wolf interview  Importance: High  https://www.cnbc.com/2018/01/05/people-say-trump-is-like-a-child-fire-
HOUSE_OVERSIGHT_033267.txt,TEXT\002\HOUSE_OVERSIGHT_033267.txt,33267,1,0.59,From:  Sent:  To:  Subject:  Attachments:  Larry Visoski  1/8/2018 2:02:30 PM  Je vacation [jeevacation@gmail.com]  POTUS  image002.png  Jeffrey  FYI  Trump estimate arrival Jan 12 evening  POTUS arri
HOUSE_OVERSIGHT_033268.txt,TEXT\002\HOUSE_OVERSIGHT_033268.txt,33268,1,0.7,From: Larry Visoski  Sent: 1/9/2018 1:04:53 AM  To: Je vacation [jeevacation@gmail.com]  Subject: Friday POTUS  Jeffrey  Boston / Bedford are not gateway airports to PBI.  Only airports that are gatew
HOUSE_OVERSIGHT_033269.txt,TEXT\002\HOUSE_OVERSIGHT_033269.txt,33269,1,0.43,From: Richard Kahn_______________________________  Sent: 1/17/2018 7:08:41 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Porn star: Trump said I reminded him of lyanka after sex New York P
HOUSE_OVERSIGHT_033270.txt,TEXT\002\HOUSE_OVERSIGHT_033270.txt,33270,1,0.41,From: Paul Barrett  Sent: 1/25/2018 7:43:30 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: EUR  Attachments: image001.jpg  Importance: High  Any thoughts on the EUR up here? I just bought some 3
HOUSE_OVERSIGHT_033271.txt,TEXT\002\HOUSE_OVERSIGHT_033271.txt,33271,1,0.48,"From: Richard Kahn  Sent: 1/30/2018 2:30:10 AM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: Dershowitz: There's No Obstruction, President 'Has Constitutional Authority to Do What Trump Is Al"
HOUSE_OVERSIGHT_033272.txt,TEXT\002\HOUSE_OVERSIGHT_033272.txt,33272,1,0.44,"From: Larry Visoski  Sent: 1/30/2018 4:57:53 PM  To: Je vacation [jeevacation@gmail.com]  Subject: POTUS  Jeffrey  Trump is due to arrive PBI Friday 6pm and depart Sunday 8:30pm  Times may change, I'l"
HOUSE_OVERSIGHT_033273.txt,TEXT\002\HOUSE_OVERSIGHT_033273.txt,33273,1,0.44,From: Richard Kahn  Sent: 2/16/2018 12:56:55 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Bombshell report emerges of alleged Trump affair with Playboy model I New York Post  Importance: 
HOUSE_OVERSIGHT_033275.txt,TEXT\002\HOUSE_OVERSIGHT_033275.txt,33275,1,0.33,From: Richard Kahn  Sent: 2/27/2018 6:50:45 PM  To: jeffrey E. [jeeyacation@gmail.com]  Importance: High  https://www.texastribune.org/2018/02/27/trump-taps-texan-brad-parscale-his-2020-re-election-ca
HOUSE_OVERSIGHT_033276.txt,TEXT\002\HOUSE_OVERSIGHT_033276.txt,33276,1,0.4,"From: Richard Kahn  Sent: 3/14/2018 4:59:21 PM  To: jeffrey E. [jeevacation@gmail.com]  Subject: Trump plans to name Larry Kudlow his top economic advisor, replacing Gary Cohn  Importance: High  https"
HOUSE_OVERSIGHT_033277.txt,TEXT\002\HOUSE_OVERSIGHT_033277.txt,33277,1,0.43,From: Richard Kahn  Sent: 3/30/2018 5:50:50 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Dershowitz On Special Counsel: The Investigation Should End « CBS Dallas / Fort Worth  Importance:
HOUSE_OVERSIGHT_033278.txt,TEXT\002\HOUSE_OVERSIGHT_033278.txt,33278,1,0.46,"From: Richard Kahn_______________________________  Sent: 4/6/2018 9:20:51 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: Trump tariffs are in 'Stop, or I'll shoot myself in the foot' category: E"
HOUSE_OVERSIGHT_033279.txt,TEXT\002\HOUSE_OVERSIGHT_033279.txt,33279,1,0.36,"From: Larry Visoski  Sent: 4/12/2018 12:36:12 AM  To: Je vacation [jeevacation@gmail.com]  Subject: POTUS  Jeffrey,  Rumor at the PBI airport is President Trump is due to arrive PBI Monday the 16th an"
HOUSE_OVERSIGHT_033280.txt,TEXT\002\HOUSE_OVERSIGHT_033280.txt,33280,1,0.32,From: Vincenzo lozzo  Sent: 4/14/2018 9:40:46 PM  To: jeevacation@gmail.com  Subject: New Yorker  Importance: High  I think this is a very good article in case you missed https://www.newyorker.cominew
HOUSE_OVERSIGHT_033281.txt,TEXT\002\HOUSE_OVERSIGHT_033281.txt,33281,1,0.36,From: Richard Kahn  Sent: 8/19/2015 5:48:50 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: Poll: Trump closing in on Clinton  Importance: High  http://thehill.com/blogs/ballot-box/presidential-r
HOUSE_OVERSIGHT_033282.txt,TEXT\002\HOUSE_OVERSIGHT_033282.txt,33282,1,1.13,From:  Sent: 8/24/2015 11:32:13 AM  To: jeevacation@gmail.com  Subject: Re: (no subject)  Importance: High  Trump no chance of president but upending Bushes chance  In a message dated 8/24/2015 7:16:4
HOUSE_OVERSIGHT_033283.txt,TEXT\002\HOUSE_OVERSIGHT_033283.txt,33283,1,0.34,"From: Thomas Jr., Landon  Sent: 1/4/2016 9:05:31 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Connolly digging into Trump and you...  Importance: High  Landon Thomas, Jr.  Financial Repor"
HOUSE_OVERSIGHT_033284.txt,TEXT\002\HOUSE_OVERSIGHT_033284.txt,33284,1,0.41,From:  Sent:  To:  Richard Kahn  2/10/2016 11:04:38 PM  jeffrey E. [jeeyacation@gmail.com]  Importance: High  looks like donald and mort are not to friendly..  http://www.marketwatch.com/story/ny-dail
HOUSE_OVERSIGHT_033285.txt,TEXT\002\HOUSE_OVERSIGHT_033285.txt,33285,1,0.32,From: Richard Kahn  Sent: 2/29/2016 4:35:11 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Hillary could lose to Trump in Democratic New York I New York Post  Importance: High  http://nypos
HOUSE_OVERSIGHT_033286.txt,TEXT\002\HOUSE_OVERSIGHT_033286.txt,33286,1,0.32,From: Richard Kahn  Sent: 3/4/2016 2:21:38 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Donald Trump could beat Hillary Clinton: Bill Richardson  Importance: High  http://www.cnbc.com/201
HOUSE_OVERSIGHT_033287.txt,TEXT\002\HOUSE_OVERSIGHT_033287.txt,33287,1,0.78,From: Stephen Alexander  Sent: 3/7/2016 10:05:34 PM  To: jeevacation@gmail.com  Subject: Trump  Importance: High  A pal from Trump's military school days came out in his defense. What the author faile
HOUSE_OVERSIGHT_033288.txt,TEXT\002\HOUSE_OVERSIGHT_033288.txt,33288,1,0.4,From: Richard Kahn  Sent: 4/25/2016 5:03:12 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: trump  Importance: High  your call was remarkable..  https://mediarelations.gwu.edu/americans-overwhelm
HOUSE_OVERSIGHT_033289.txt,TEXT\002\HOUSE_OVERSIGHT_033289.txt,33289,2,1.53,From: Martin Weinberg  Sent: 4/27/2016 7:49:46 PM  To: Jeff Epstein [jeeyacation@gmail.com];  Subject: Fwd: media inquiry - Fox News  Importance: High  Sent from my iPhone  Begin forwarded message:  F
HOUSE_OVERSIGHT_033291.txt,TEXT\002\HOUSE_OVERSIGHT_033291.txt,33291,1,0.21,From: Michael Wolff  Sent: 4/29/2016 4:41:30 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Well...  Importance: High  Hardly a whimper. Must be nice to be Donald Trump.  HOUSE OVERSIGHT 03
HOUSE_OVERSIGHT_033292.txt,TEXT\002\HOUSE_OVERSIGHT_033292.txt,33292,1,0.24,"From:  Sent: 5/4/2016 4:21:38 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: hello  Importance: High  Hi Jeffrey,  Are you going to survive with Trump?  Are you coming to Cannes for Woody's movi"
HOUSE_OVERSIGHT_033293.txt,TEXT\002\HOUSE_OVERSIGHT_033293.txt,33293,2,1.7,"From: Martin G. Weinberg  Sent: 5/6/2016 7:52:09 PM  To: jeevacation@gmail.com;  Subject: Fw: media inquiry - Fox News  Importance: High  From:  Sent: Friday, May 06, 2016 3:26 PM  To:________________"
HOUSE_OVERSIGHT_033295.txt,TEXT\002\HOUSE_OVERSIGHT_033295.txt,33295,1,0.42,From: Nicholas Ribis  Sent: 5/13/2016 12:31:13 AM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Fw: Washington Post Article  Importance: High  Sent from my BlackBerry 10 smartphone.  Thought 
HOUSE_OVERSIGHT_033296.txt,TEXT\002\HOUSE_OVERSIGHT_033296.txt,33296,1,0.24,From: Michael Wolff  Sent: 6/1/2016 11:29:02 AM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Trump  Importance: High  http://www.hollywoodreporter.com/features/donald-trump-conversation-poli
HOUSE_OVERSIGHT_033297.txt,TEXT\002\HOUSE_OVERSIGHT_033297.txt,33297,1,3.75,From: Sultan Bin Sulayem__________________________________________  Sent: 6/2/2016 9:25:10 PM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: Trump says he has foreign policy experience because
HOUSE_OVERSIGHT_033298.txt,TEXT\002\HOUSE_OVERSIGHT_033298.txt,33298,1,0.32,From: Landon Thomas Jr.  Sent: 6/22/2016 4:15:25 PM  To: jeevacation@gmail.com  Subject: Trump Wall Street  Importance: High  Any big finance names out there supporting trump that we have not  heard a
HOUSE_OVERSIGHT_033299.txt,TEXT\002\HOUSE_OVERSIGHT_033299.txt,33299,1,0.57,"From: Barry Josephson  Sent: 6/26/2016 9:55:27 PM  To: Jeff Epstein [jeevacation@gmail.com]  Subject: www.washingtonpost.com: In new poll, support for Trump has plunged, giving Clinton a double-digit "
HOUSE_OVERSIGHT_033300.txt,TEXT\002\HOUSE_OVERSIGHT_033300.txt,33300,1,0.41,From: Linda Stone  Sent: 6/27/2016 2:03:17 AM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: Watching  Importance: High  chomsky's requiem for the American Dream. Fascinating. Brilliant guy.  
HOUSE_OVERSIGHT_033301.txt,TEXT\002\HOUSE_OVERSIGHT_033301.txt,33301,3,4.04,From: Barry Josephson  Sent: 6/27/2016 3:20:09 PM  To: Jeff Epstein [jeeyacation@gmail.com]  Subject: FW: Trump Force One Vs. Air Force One  Attachments: F8796710-315E-4988-9D76-F47859C86983[1].png  I
HOUSE_OVERSIGHT_033304.txt,TEXT\002\HOUSE_OVERSIGHT_033304.txt,33304,1,0.3,From: Richard Kahn  Sent: 7/6/2016 8:12:44 PM  To: Darren Indyke ; Jeffrey Epstein [jeevacation@gmail.com]  Subject: Jared Kushner: The Donald Trump I Know I I Observer  Importance: High  http://obser
HOUSE_OVERSIGHT_033305.txt,TEXT\002\HOUSE_OVERSIGHT_033305.txt,33305,1,0.34,From: Richard Kahn  Sent: 7/14/2016 5:13:01 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: good call on pence  Importance: High  http://www.nytimes.com/2016/07/15/us/politics/mike-pence-donald-t
HOUSE_OVERSIGHT_033306.txt,TEXT\002\HOUSE_OVERSIGHT_033306.txt,33306,1,0.39,From: Richard Kahn  Sent: 7/21/2016 12:00:41 PM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: Peter Thiel's Embrace of Trump Has Silicon Valley Squirming - NYTimes.com  Importance: High  http
HOUSE_OVERSIGHT_033307.txt,TEXT\002\HOUSE_OVERSIGHT_033307.txt,33307,1,0.62,"From: Richard Kahn  Sent: 7/25/2016 4:28:09 PM  To: jeffrey E. [jeevacation@gmail.com]  Subject: trump getting RNC bounce...  Importance: High  Monday, July 25  Race/Topic (Click to Sort) 	Poll 	Resul"
